-1.678120;-1.000000;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-8.383700;0.000000;-0.040374;0.313661;0.388486;0.447795;0.486288;0.524780;0.538600;0.550673;0.550673;0.538600;0.524780;0.486288;0.447795;0.388486;0.313661;-0.040374;-0.040374;-0.378092;-0.462964;-0.513121;-0.563278;-0.591998;-0.607083;-0.622169;-0.622169;-0.607083;-0.591998;-0.563278;-0.513121;-0.462964;-0.378092;-0.040374;
-1.690340;-0.996218;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-8.235090;-0.086889;-0.030332;0.294894;0.373661;0.432865;0.471637;0.510408;0.524580;0.536737;0.536737;0.524580;0.510408;0.471637;0.432865;0.373661;0.294894;-0.030332;-0.030332;-0.331784;-0.410877;-0.462471;-0.511359;-0.540122;-0.554832;-0.569541;-0.569541;-0.554832;-0.540122;-0.511359;-0.462471;-0.410877;-0.331784;-0.030332;
-1.704280;-0.995240;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-8.083830;-0.097454;-0.031768;0.289301;0.354826;0.413425;0.452251;0.491077;0.505631;0.517805;0.517805;0.505631;0.491077;0.452251;0.413425;0.354826;0.289301;-0.031768;-0.031768;-0.294942;-0.383765;-0.424507;-0.473270;-0.502562;-0.517234;-0.531906;-0.531906;-0.517234;-0.502562;-0.473270;-0.424507;-0.383765;-0.294942;-0.031768;
-1.719950;-0.994064;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-7.932690;-0.108796;-0.018856;0.281953;0.334275;0.399803;0.431171;0.470060;0.484999;0.497193;0.497193;0.484999;0.470060;0.431171;0.399803;0.334275;0.281953;-0.018856;-0.018856;-0.259989;-0.358472;-0.388432;-0.437066;-0.470078;-0.481516;-0.496150;-0.496150;-0.481516;-0.470078;-0.437066;-0.388432;-0.358472;-0.259989;-0.018856;
-1.737350;-0.992760;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-7.781680;-0.120115;-0.002967;0.261320;0.311955;0.384152;0.408329;0.447287;0.461422;0.474832;0.474832;0.461422;0.447287;0.408329;0.384152;0.311955;0.261320;-0.002967;-0.002967;-0.226959;-0.334516;-0.354306;-0.402820;-0.439320;-0.447754;-0.462353;-0.462353;-0.447754;-0.439320;-0.402820;-0.354306;-0.334516;-0.226959;-0.002967;
-1.756470;-0.991328;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-7.630800;-0.131407;0.011119;0.238907;0.281048;0.363676;0.383708;0.422740;0.438466;0.450704;0.450704;0.438466;0.422740;0.383708;0.363676;0.281048;0.238907;0.011119;0.011119;-0.195826;-0.303137;-0.322103;-0.370503;-0.410464;-0.414271;-0.430488;-0.430488;-0.414271;-0.410464;-0.370503;-0.322103;-0.303137;-0.195826;0.011119;
-1.777330;-0.989577;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-7.480050;-0.144003;0.023430;0.214744;0.268658;0.337995;0.357377;0.396499;0.415391;0.424893;0.424893;0.415391;0.396499;0.357377;0.337995;0.268658;0.214744;0.023430;0.023430;-0.189223;-0.273577;-0.306121;-0.340002;-0.383404;-0.385901;-0.400431;-0.400431;-0.385901;-0.383404;-0.340002;-0.306121;-0.273577;-0.189223;0.023430;
-1.800270;-0.983963;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-7.329850;-0.178370;0.035378;0.189216;0.254806;0.311564;0.337693;0.369814;0.391073;0.398760;0.398760;0.391073;0.369814;0.337693;0.311564;0.254806;0.189216;0.035378;0.035378;-0.180808;-0.245519;-0.287942;-0.310761;-0.357582;-0.361360;-0.371449;-0.371449;-0.361360;-0.357582;-0.310761;-0.287942;-0.245519;-0.180808;0.035378;
-1.830690;-0.970176;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-7.185700;-0.242404;0.023772;0.155937;0.234513;0.279925;0.312335;0.338537;0.362198;0.368292;0.368292;0.362198;0.338537;0.312335;0.279925;0.234513;0.155937;0.023772;0.023772;-0.181322;-0.226454;-0.278735;-0.290404;-0.338030;-0.344358;-0.351248;-0.351248;-0.344358;-0.338030;-0.290404;-0.278735;-0.226454;-0.181322;0.023772;
-1.870370;-0.948751;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-7.049290;-0.316025;-0.001282;0.132372;0.205346;0.239732;0.278748;0.299238;0.325529;0.328851;0.328851;0.325529;0.299238;0.278748;0.239732;0.205346;0.132372;-0.001282;-0.001282;-0.193561;-0.219782;-0.281882;-0.294322;-0.330195;-0.340171;-0.343919;-0.343919;-0.340171;-0.330195;-0.294322;-0.281882;-0.219782;-0.193561;-0.001282;
-1.919120;-0.922158;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-6.920230;-0.386812;-0.051950;0.098533;0.166054;0.185903;0.235158;0.245826;0.278867;0.281772;0.281772;0.278867;0.245826;0.235158;0.185903;0.166054;0.098533;-0.051950;-0.051950;-0.217701;-0.245034;-0.297452;-0.309983;-0.335277;-0.348864;-0.352626;-0.352626;-0.348864;-0.335277;-0.309983;-0.297452;-0.245034;-0.217701;-0.051950;
-1.976220;-0.899400;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-6.796940;-0.437126;-0.092678;0.053728;0.115060;0.135340;0.178981;0.186385;0.218864;0.222381;0.222381;0.218864;0.186385;0.178981;0.135340;0.115060;0.053728;-0.092678;-0.092678;-0.252173;-0.279846;-0.323519;-0.336162;-0.348806;-0.368362;-0.372149;-0.372149;-0.368362;-0.348806;-0.336162;-0.323519;-0.279846;-0.252173;-0.092678;
-2.037330;-0.894770;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-6.677000;-0.446528;-0.137719;0.002507;0.056182;0.076553;0.113103;0.124089;0.147742;0.151278;0.151278;0.147742;0.124089;0.113103;0.076553;0.056182;0.002507;-0.137719;-0.137719;-0.289472;-0.317220;-0.352455;-0.365125;-0.377794;-0.391091;-0.394884;-0.394884;-0.391091;-0.377794;-0.365125;-0.352455;-0.317220;-0.289472;-0.137719;
-2.095960;-0.902302;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;
-6.557000;-0.431105;-0.178896;-0.045996;-0.000509;0.019715;0.048675;0.059573;0.077526;0.081031;0.081031;0.077526;0.059573;0.048675;0.019715;-0.000509;-0.045996;-0.178896;-0.178896;-0.322156;-0.349782;-0.377019;-0.389646;-0.402274;-0.410977;-0.415336;-0.415336;-0.410977;-0.402274;-0.389646;-0.377019;-0.349782;-0.322156;-0.178896;
-2.152050;-0.909794;-0.607895;-0.550000;-0.492105;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.492105;0.550000;0.607895;0.607895;0.550000;0.492105;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;-0.492105;-0.550000;-0.607895;
-6.436890;-0.415059;-0.301037;-0.163647;-0.147063;-0.130478;-0.091230;-0.054708;-0.033576;-0.013496;-0.001115;0.009695;0.014841;0.014841;0.009695;-0.001115;-0.013496;-0.033576;-0.054708;-0.091230;-0.130478;-0.147063;-0.163647;-0.301037;-0.301037;-0.427326;-0.435194;-0.443061;-0.450910;-0.463165;-0.465374;-0.467583;-0.469792;-0.472002;-0.474211;-0.474211;-0.472002;-0.469792;-0.467583;-0.465374;-0.463165;-0.450910;-0.443061;-0.435194;-0.427326;-0.301037;
-2.205590;-0.916991;-1.244737;-1.186842;-1.128947;-1.071053;-1.013158;-0.955263;-0.897368;-0.839474;-0.781579;-0.723684;-0.665789;-0.607895;-0.550000;-0.492105;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.492105;0.550000;0.607895;0.665789;0.723684;0.781579;0.839474;0.897368;0.955263;1.013158;1.071053;1.128947;1.186842;1.244737;1.244737;1.186842;1.128947;1.071053;1.013158;0.955263;0.897368;0.839474;0.781579;0.723684;0.665789;0.607895;0.550000;0.492105;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;-0.492105;-0.550000;-0.607895;-0.665789;-0.723684;-0.781579;-0.839474;-0.897368;-0.955263;-1.013158;-1.071053;-1.128947;-1.186842;-1.244737;
-6.316690;-0.398907;-0.260818;-0.128743;-0.107743;-0.086743;-0.065742;-0.044742;-0.023742;-0.006082;0.010971;0.025772;0.040572;0.054180;0.063435;0.072834;0.082618;0.089593;0.094961;0.100505;0.104449;0.107327;0.109384;0.110471;0.110471;0.109384;0.107327;0.104449;0.100505;0.094961;0.089593;0.082618;0.072834;0.063435;0.054180;0.040572;0.025772;0.010971;-0.006082;-0.023742;-0.044742;-0.065742;-0.086743;-0.107743;-0.128743;-0.260818;-0.260818;-0.386382;-0.400871;-0.415360;-0.429849;-0.444338;-0.458827;-0.466242;-0.473258;-0.480275;-0.487292;-0.494308;-0.501325;-0.508342;-0.515358;-0.517465;-0.519632;-0.521799;-0.523966;-0.526133;-0.528300;-0.530467;-0.530467;-0.528300;-0.526133;-0.523966;-0.521799;-0.519632;-0.517465;-0.515358;-0.508342;-0.501325;-0.494308;-0.487292;-0.480275;-0.473258;-0.466242;-0.458827;-0.444338;-0.429849;-0.415360;-0.400871;-0.386382;-0.260818;
-2.256680;-0.923011;-1.650000;-1.592105;-1.534211;-1.476316;-1.418421;-1.360526;-1.302632;-1.244737;-1.186842;-1.128947;-1.071053;-1.013158;-0.955263;-0.897368;-0.839474;-0.781579;-0.723684;-0.665789;-0.607895;-0.550000;-0.492105;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.492105;0.550000;0.607895;0.665789;0.723684;0.781579;0.839474;0.897368;0.955263;1.013158;1.071053;1.128947;1.186842;1.244737;1.302632;1.360526;1.418421;1.476316;1.534211;1.592105;1.650000;1.650000;1.592105;1.534211;1.476316;1.418421;1.360526;1.302632;1.244737;1.186842;1.128947;1.071053;1.013158;0.955263;0.897368;0.839474;0.781579;0.723684;0.665789;0.607895;0.550000;0.492105;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;-0.492105;-0.550000;-0.607895;-0.665789;-0.723684;-0.781579;-0.839474;-0.897368;-0.955263;-1.013158;-1.071053;-1.128947;-1.186842;-1.244737;-1.302632;-1.360526;-1.418421;-1.476316;-1.534211;-1.592105;-1.650000;
-6.196380;-0.384773;-0.092272;-0.004919;0.016771;0.038462;0.060153;0.081843;0.103534;0.125225;0.144668;0.160807;0.176026;0.191245;0.206464;0.221684;0.236903;0.247177;0.256971;0.267010;0.277049;0.287089;0.293688;0.299278;0.305017;0.310757;0.315308;0.318231;0.320104;0.321976;0.323470;0.323470;0.321976;0.320104;0.318231;0.315308;0.310757;0.305017;0.299278;0.293688;0.287089;0.277049;0.267010;0.256971;0.247177;0.236903;0.221684;0.206464;0.191245;0.176026;0.160807;0.144668;0.125225;0.103534;0.081843;0.060153;0.038462;0.016771;-0.004919;-0.092272;-0.092272;-0.204019;-0.250102;-0.296186;-0.342270;-0.388354;-0.416602;-0.427254;-0.441842;-0.456232;-0.470622;-0.485012;-0.499402;-0.513792;-0.521120;-0.526154;-0.533125;-0.540095;-0.547065;-0.554036;-0.561006;-0.567976;-0.570110;-0.571639;-0.573792;-0.575945;-0.578097;-0.580250;-0.582403;-0.582403;-0.580250;-0.578097;-0.575945;-0.573792;-0.571639;-0.570110;-0.567976;-0.561006;-0.554036;-0.547065;-0.540095;-0.533125;-0.526154;-0.521120;-0.513792;-0.499402;-0.485012;-0.470622;-0.456232;-0.441842;-0.427254;-0.416602;-0.388354;-0.342270;-0.296186;-0.250102;-0.204019;-0.092272;
-2.305950;-0.927074;-1.650000;-1.592105;-1.534211;-1.476316;-1.418421;-1.360526;-1.302632;-1.244737;-1.186842;-1.128947;-1.071053;-1.013158;-0.955263;-0.897368;-0.839474;-0.781579;-0.723684;-0.665789;-0.607895;-0.550000;-0.492105;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.492105;0.550000;0.607895;0.665789;0.723684;0.781579;0.839474;0.897368;0.955263;1.013158;1.071053;1.128947;1.186842;1.244737;1.302632;1.360526;1.418421;1.476316;1.534211;1.592105;1.650000;1.650000;1.592105;1.534211;1.476316;1.418421;1.360526;1.302632;1.244737;1.186842;1.128947;1.071053;1.013158;0.955263;0.897368;0.839474;0.781579;0.723684;0.665789;0.607895;0.550000;0.492105;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;-0.492105;-0.550000;-0.607895;-0.665789;-0.723684;-0.781579;-0.839474;-0.897368;-0.955263;-1.013158;-1.071053;-1.128947;-1.186842;-1.244737;-1.302632;-1.360526;-1.418421;-1.476316;-1.534211;-1.592105;-1.650000;
-6.075950;-0.374878;-0.134938;0.222018;0.301734;0.317262;0.332789;0.348316;0.363844;0.379371;0.394898;0.410425;0.425953;0.437910;0.448137;0.458364;0.468590;0.478817;0.489044;0.499271;0.505169;0.511022;0.516864;0.522707;0.528549;0.533637;0.536310;0.538215;0.540121;0.542026;0.543931;0.543931;0.542026;0.540121;0.538215;0.536310;0.533637;0.528549;0.522707;0.516864;0.511022;0.505169;0.499271;0.489044;0.478817;0.468590;0.458364;0.448137;0.437910;0.425953;0.410425;0.394898;0.379371;0.363844;0.348316;0.332789;0.317262;0.301734;0.222018;-0.134938;-0.134938;-0.261723;-0.307584;-0.353445;-0.399306;-0.445166;-0.475992;-0.486589;-0.497187;-0.510003;-0.524326;-0.538650;-0.552974;-0.567297;-0.575132;-0.580274;-0.585416;-0.591513;-0.598453;-0.605392;-0.612331;-0.619271;-0.621560;-0.623145;-0.624730;-0.626620;-0.628764;-0.630907;-0.633051;-0.633051;-0.630907;-0.628764;-0.626620;-0.624730;-0.623145;-0.621560;-0.619271;-0.612331;-0.605392;-0.598453;-0.591513;-0.585416;-0.580274;-0.575132;-0.567297;-0.552974;-0.538650;-0.524326;-0.510003;-0.497187;-0.486589;-0.475992;-0.445166;-0.399306;-0.353445;-0.307584;-0.261723;-0.134938;
-2.354120;-0.930055;-1.650000;-1.592105;-1.534211;-1.476316;-1.418421;-1.360526;-1.302632;-1.244737;-1.186842;-1.128947;-1.071053;-1.013158;-0.955263;-0.897368;-0.839474;-0.781579;-0.723684;-0.665789;-0.607895;-0.550000;-0.492105;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.492105;0.550000;0.607895;0.665789;0.723684;0.781579;0.839474;0.897368;0.955263;1.013158;1.071053;1.128947;1.186842;1.244737;1.302632;1.360526;1.418421;1.476316;1.534211;1.592105;1.650000;1.650000;1.592105;1.534211;1.476316;1.418421;1.360526;1.302632;1.244737;1.186842;1.128947;1.071053;1.013158;0.955263;0.897368;0.839474;0.781579;0.723684;0.665789;0.607895;0.550000;0.492105;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;-0.492105;-0.550000;-0.607895;-0.665789;-0.723684;-0.781579;-0.839474;-0.897368;-0.955263;-1.013158;-1.071053;-1.128947;-1.186842;-1.244737;-1.302632;-1.360526;-1.418421;-1.476316;-1.534211;-1.592105;-1.650000;
-5.955410;-0.367421;-0.212071;0.135909;0.282664;0.365465;0.448679;0.531894;0.615108;0.633729;0.644102;0.654475;0.664848;0.675221;0.685594;0.695967;0.706340;0.716003;0.721868;0.727790;0.733712;0.739635;0.745557;0.751479;0.757056;0.759433;0.761364;0.763295;0.765226;0.767157;0.769088;0.769088;0.767157;0.765226;0.763295;0.761364;0.759433;0.757056;0.751479;0.745557;0.739635;0.733712;0.727790;0.721868;0.716003;0.706340;0.695967;0.685594;0.675221;0.664848;0.654475;0.644102;0.633729;0.615108;0.531894;0.448679;0.365465;0.282664;0.135909;-0.212071;-0.212071;-0.333725;-0.367637;-0.409475;-0.455173;-0.500872;-0.534288;-0.544847;-0.555405;-0.565963;-0.576522;-0.591324;-0.605599;-0.619875;-0.628223;-0.633347;-0.638472;-0.643597;-0.648721;-0.655878;-0.662795;-0.669712;-0.672158;-0.673738;-0.675318;-0.676898;-0.678591;-0.680727;-0.682864;-0.682864;-0.680727;-0.678591;-0.676898;-0.675318;-0.673738;-0.672158;-0.669712;-0.662795;-0.655878;-0.648721;-0.643597;-0.638472;-0.633347;-0.628223;-0.619875;-0.605599;-0.591324;-0.576522;-0.565963;-0.555405;-0.544847;-0.534288;-0.500872;-0.455173;-0.409475;-0.367637;-0.333725;-0.212071;
-2.401230;-0.933257;-1.650000;-1.592105;-1.534211;-1.476316;-1.418421;-1.360526;-1.302632;-1.244737;-1.186842;-1.128947;-1.071053;-1.013158;-0.955263;-0.897368;-0.839474;-0.781579;-0.723684;-0.665789;-0.607895;-0.550000;-0.492105;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.492105;0.550000;0.607895;0.665789;0.723684;0.781579;0.839474;0.897368;0.955263;1.013158;1.071053;1.128947;1.186842;1.244737;1.302632;1.360526;1.418421;1.476316;1.534211;1.592105;1.650000;1.650000;1.592105;1.534211;1.476316;1.418421;1.360526;1.302632;1.244737;1.186842;1.128947;1.071053;1.013158;0.955263;0.897368;0.839474;0.781579;0.723684;0.665789;0.607895;0.550000;0.492105;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;-0.492105;-0.550000;-0.607895;-0.665789;-0.723684;-0.781579;-0.839474;-0.897368;-0.955263;-1.013158;-1.071053;-1.128947;-1.186842;-1.244737;-1.302632;-1.360526;-1.418421;-1.476316;-1.534211;-1.592105;-1.650000;
-5.834760;-0.359210;-0.282584;0.051876;0.205121;0.284560;0.367462;0.450231;0.533000;0.593336;0.637111;0.680223;0.723334;0.766446;0.809557;0.852669;0.878899;0.901205;0.923510;0.945816;0.968122;0.976538;0.982552;0.988562;0.990593;0.992554;0.994514;0.996474;0.998434;1.000390;1.002350;1.002350;1.000390;0.998434;0.996474;0.994514;0.992554;0.990593;0.988562;0.982552;0.976538;0.968122;0.945816;0.923510;0.901205;0.878899;0.852669;0.809557;0.766446;0.723334;0.680223;0.637111;0.593336;0.533000;0.450231;0.367462;0.284560;0.205121;0.051876;-0.282584;-0.282584;-0.403647;-0.437394;-0.471141;-0.509369;-0.554894;-0.590838;-0.601354;-0.611871;-0.622387;-0.632903;-0.643419;-0.656571;-0.670795;-0.679643;-0.684749;-0.689855;-0.694961;-0.700067;-0.705173;-0.711631;-0.718524;-0.721123;-0.722698;-0.724272;-0.725846;-0.727420;-0.728927;-0.731057;-0.731057;-0.728927;-0.727420;-0.725846;-0.724272;-0.722698;-0.721123;-0.718524;-0.711631;-0.705173;-0.700067;-0.694961;-0.689855;-0.684749;-0.679643;-0.670795;-0.656571;-0.643419;-0.632903;-0.622387;-0.611871;-0.601354;-0.590838;-0.554894;-0.509369;-0.471141;-0.437394;-0.403647;-0.282584;
-2.447100;-0.946435;-1.650000;-1.592105;-1.534211;-1.476316;-1.418421;-1.360526;-1.302632;-1.244737;-1.186842;-1.128947;-1.071053;-1.013158;-0.955263;-0.897368;-0.839474;-0.781579;-0.723684;-0.665789;-0.607895;-0.550000;-0.492105;-0.434211;-0.376316;-0.318421;-0.260526;-0.202632;-0.144737;-0.086842;-0.028947;0.028947;0.086842;0.144737;0.202632;0.260526;0.318421;0.376316;0.434211;0.492105;0.550000;0.607895;0.665789;0.723684;0.781579;0.839474;0.897368;0.955263;1.013158;1.071053;1.128947;1.186842;1.244737;1.302632;1.360526;1.418421;1.476316;1.534211;1.592105;1.650000;1.650000;1.592105;1.534211;1.476316;1.418421;1.360526;1.302632;1.244737;1.186842;1.128947;1.071053;1.013158;0.955263;0.897368;0.839474;0.781579;0.723684;0.665789;0.607895;0.550000;0.492105;0.434211;0.376316;0.318421;0.260526;0.202632;0.144737;0.086842;0.028947;-0.028947;-0.086842;-0.144737;-0.202632;-0.260526;-0.318421;-0.376316;-0.434211;-0.492105;-0.550000;-0.607895;-0.665789;-0.723684;-0.781579;-0.839474;-0.897368;-0.955263;-1.013158;-1.071053;-1.128947;-1.186842;-1.244737;-1.302632;-1.360526;-1.418421;-1.476316;-1.534211;-1.592105;-1.650000;
-5.713840;-0.322894;-0.345705;-0.029299;0.127642;0.205389;0.283631;0.364573;0.445515;0.506294;0.549849;0.593110;0.635309;0.677508;0.719706;0.761905;0.788613;0.811962;0.834031;0.855879;0.877727;0.899575;0.921423;0.941417;0.948849;0.956012;0.962879;0.969746;0.976614;0.983481;0.990348;0.990348;0.983481;0.976614;0.969746;0.962879;0.956012;0.948849;0.941417;0.921423;0.899575;0.877727;0.855879;0.834031;0.811962;0.788613;0.761905;0.719706;0.677508;0.635309;0.593110;0.549849;0.506294;0.445515;0.364573;0.283631;0.205389;0.127642;-0.029299;-0.345705;-0.345705;-0.464347;-0.497419;-0.530492;-0.563564;-0.600025;-0.637605;-0.647950;-0.658295;-0.668640;-0.678984;-0.689329;-0.699674;-0.711989;-0.721135;-0.726165;-0.731195;-0.736225;-0.741255;-0.746285;-0.751315;-0.757479;-0.760170;-0.761722;-0.763274;-0.764826;-0.766378;-0.767930;-0.769482;-0.769482;-0.767930;-0.766378;-0.764826;-0.763274;-0.761722;-0.760170;-0.757479;-0.751315;-0.746285;-0.741255;-0.736225;-0.731195;-0.726165;-0.721135;-0.711989;-0.699674;-0.689329;-0.678984;-0.668640;-0.658295;-0.647950;-0.637605;-0.600025;-0.563564;-0.530492;-0.497419;-0.464347;-0.345705;
